municipio;ano;codigo;quant__estabelecimentos;dummy_mtpb;PREC2017_mean;TEMP_2017_mean;area_fr;s_assistencia_fr;despesas_fr;idade_m75_fr;producao_fr;propietarios_fr;quant_estab_irrigacao_fr;quant_pessoas_ocupadas_fr;quant_trator_implem_fr;num_estab_armazenadoras_fr
Coluna (MG);2017;3116803;137;0;936,4;22,26;12,92435036;0,98540146;5,949832117;0,189781022;5,391291971;0,189781022;0;2,109489051;NA;0
Sucupira do Riachão (MA);2017;2111953;95;1;1115,5;28,57;94,66741053;0,989473684;2,817505263;0,2;5,3642;0,2;0;2,621052632;NA;0,010526316
Icapuí (CE);2017;2305357;97;0;875,9;27,705;125,8715876;0,958762887;14,53250515;0,298969072;5,353515464;0,298969072;0,010309278;2;NA;NA
Heliópolis (BA);2017;2911857;618;0;451,8;24,74;9,408956311;0,930420712;4,307300971;0,24433657;5,346365696;0,24433657;0,011326861;2,457928803;0,055016181;0,011326861
Cruz das Almas (BA);2017;2909802;546;0;525,1;23,48;3,191562271;0,935897436;23,76141941;0,243589744;5,346;0,243589744;0,012820513;4,188644689;NA;NA
Lagoa da Canoa (AL);2017;2704104;1312;0;1464,8;25,14;2,1064375;0,967987805;4,189160823;0,192073171;5,340375762;0,192073171;0,006097561;3,21722561;0,014481707;0,058689024
Amargosa (BA);2017;2901007;605;0;999,3;22,846667;5,305824793;0,975206612;3,959573554;0,21322314;5,335310744;0,21322314;0,024793388;2,603305785;0,00661157;0
Barra de São Francisco (ES);2017;3200904;205;0;1079,033333;24,136667;10,04940488;0,956097561;6,096473171;0,234146341;5,322385366;0,234146341;0,453658537;2,6;NA;0,048780488
Florânia (RN);2017;2403806;68;0;430,1;24,75;48,01795588;0,926470588;6,445397059;0,220588235;5,322279412;0,220588235;0,058823529;1,838235294;0;0,014705882
Mangaratiba (RJ);2017;3302601;29;0;1163,975;22,54;5,082482759;0,75862069;4,292034483;0,172413793;5,315103448;0,172413793;0,137931034;2,344827586;NA;0
Cachoeira Grande (MA);2017;2102374;873;0;1681,925;28,3125;1,82568614;0,959908362;0,827006873;0,099656357;5,312391753;0,099656357;0,001145475;3,131729668;NA;NA
Crisópolis (BA);2017;2909604;2780;0;801,7;25,453333;4,15056259;0,964748201;2,280876259;0,175179856;5,304667266;0,175179856;0,011870504;2,425899281;0,01618705;0,006834532
São Gonçalo do Rio Preto (MG);2017;3125507;77;0;884,4;21,96;38,37701299;0,922077922;4,432077922;0,311688312;5,300233766;0,311688312;0,051948052;2,766233766;NA;0
Bom Jesus dos Perdões (SP);2017;3507100;4;0;1333,4;19,75;13,255;0,75;10,5225;0,5;5,3;0,5;0,25;2;NA;NA
Itagibá (BA);2017;2915205;88;0;1117,05;22,7;7,323670455;0,965909091;2,543056818;0,352272727;5,296965909;0,352272727;0,181818182;2,704545455;0;0,022727273
Guarabira (PB);2017;2506301;275;0;785,2;24,8;4,098025455;0,949090909;7,471476364;0,363636364;5,276676364;0,363636364;0,127272727;2,76;0,021818182;0,050909091
Taperoá (BA);2017;2931202;173;0;1236,4;23,38;6,510317919;0,919075145;6,042358382;0,121387283;5,275277457;0,121387283;0,005780347;3,179190751;NA;0
Lafaiete Coutinho (BA);2017;2918704;116;0;415,8;22,71;25,12721552;0,931034483;6,761241379;0,224137931;5,270939655;0,224137931;0,387931034;2,293103448;0,077586207;0,025862069
Santa Filomena do Maranhão (MA);2017;2109759;106;1;1120,3;28,0425;45,46036792;0,971698113;2,394915094;0,141509434;5,250433962;0,141509434;0,160377358;2,764150943;NA;0
Caroebe (RR);2017;1400233;58;0;1986,209091;31,848182;57,30194828;0,637931034;14,55143103;0,24137931;5,235;0,24137931;0,051724138;4,017241379;NA;0,034482759
Viçosa (AL);2017;2709400;212;0;1464,8;23,55;7,83404717;0,976415094;2,931415094;0,183962264;5,232509434;0,183962264;0,136792453;1,877358491;NA;0
Brejo de Areia (MA);2017;2102150;132;0;1636,3;27,733333;36,52402273;0,992424242;2,398136364;0,075757576;5,232090909;0,075757576;0,007575758;3,568181818;0;0,212121212
Itacambira (MG);2017;3132008;229;0;797,5;23,125;39,44900437;0,694323144;4,296056769;0,227074236;5,22131441;0,227074236;0,340611354;2,436681223;NA;0,017467249
Parnamirim (PE);2017;2610400;69;0;442,62;26,522;51,94928986;0,753623188;8,174318841;0,130434783;5,218797101;0,130434783;0,492753623;2,985507246;0,072463768;0
São José do Jacuri (MG);2017;3163508;112;0;936,4;22,26;9,310205357;0,892857143;5,564151786;0,205357143;5,214303571;0,205357143;0,178571429;1,973214286;0;0
Cerro Corá (RN);2017;2402709;123;0;393,4;24,755;7,099756098;0,93495935;2,169691057;0,130081301;5,210878049;0,130081301;0,024390244;2,512195122;NA;0,008130081
Encruzilhada (BA);2017;2910404;555;0;714,7;21,86;25,52937477;0,969369369;5,404407207;0,272072072;5,205673874;0,272072072;0,041441441;2,009009009;0,05045045;0,001801802
Conceição da Feira (BA);2017;2908200;298;0;834,85;24,045;3,064926174;0,902684564;2,841721477;0,291946309;5,204214765;0,291946309;0,036912752;3,05704698;NA;0
Santo Hipólito (MG);2017;3160603;27;0;713,4;22,985;106,1843333;0,888888889;14,16840741;0,333333333;5,199;0,333333333;0,111111111;2,259259259;NA;0,037037037
Ribeirão do Largo (BA);2017;2926657;328;0;796,9;22,655;14,99201524;0,93597561;3,266536585;0,228658537;5,197466463;0,228658537;0,027439024;2,198170732;NA;0,006097561
Ribeira do Amparo (BA);2017;2926509;633;0;502,9;24,995;11,97939336;0,960505529;34,72062401;0,262243286;5,197180095;0,262243286;0,090047393;2,665086888;0,120063191;0,007898894
São Luís (MA);2017;2111300;314;0;1874,3;28,205;2,490598726;0,914012739;4,351780255;0,229299363;5,189821656;0,229299363;0,305732484;3,143312102;0,022292994;0
Rio Bonito (RJ);2017;3304300;69;0;955,3;23,82;12,93524638;0,884057971;8,30884058;0,333333333;5,189376812;0,333333333;0;1,971014493;NA;NA
São Francisco (MG);2017;3161106;700;0;834,4;25,178333;18,28206857;0,994285714;5,765764286;0,217142857;5,172624286;0,217142857;0,022857143;2,754285714;0,05;0,018571429
Cícero Dantas (BA);2017;2907806;1458;0;451,8;24,91;7,883037037;0,935528121;3,736333333;0,244855967;5,16299177;0,244855967;0,005486968;2,814814815;0,096021948;0,239368999
Caicó (RN);2017;2402006;25;0;533;25,2225;23,32976;0,92;16,1664;0,32;5,15068;0,32;0,28;2,52;NA;0,04
São Bento do Una (PE);2017;2613008;1607;0;850,6;21,9275;3,90823211;0,971997511;3,955349098;0,22215308;5,136275047;0,22215308;0,001244555;2,173615432;0,006222775;0,046670815
Ecoporanga (ES);2017;3202108;159;0;1045,55;24,485;12,35003145;0,93081761;7,269949686;0,257861635;5,134289308;0,257861635;0,364779874;2,534591195;NA;0,012578616
Monção (MA);2017;2106904;346;0;1826,4;27,915;6,416433526;0,971098266;1,188179191;0,043352601;5,133118497;0,043352601;0,020231214;2,549132948;NA;NA
Itaipé (MG);2017;3132305;365;0;772,3;22,525;14,22230411;0,98630137;3,929164384;0,117808219;5,125512329;0,117808219;0,073972603;2,323287671;0,038356164;0,049315068
Igaporã (BA);2017;2913408;248;0;627,6;24,035;18,85511694;0,987903226;4,897451613;0,213709677;5,125044355;0,213709677;0,475806452;2,685483871;NA;0,012096774
Tucuruí (PA);2017;1508100;554;0;2373,55;28,5325;25,40174368;0,933212996;2,990214801;0,160649819;5,118290614;0,160649819;0,083032491;3,119133574;NA;0
Camamu (BA);2017;2905800;325;0;1669,625;24,1775;6,641135385;0,892307692;2,825166154;0,144615385;5,1176;0,144615385;0,055384615;3,150769231;0,015384615;0
Barro Duro (PI);2017;2201408;196;0;1324,6;28,95;15,29721939;0,93877551;3,516413265;0,214285714;5,116806122;0,214285714;0,086734694;3,066326531;0,020408163;NA
Arauá (SE);2017;2800407;331;0;1297,1;25,34;3,812945619;0,794561934;5,206459215;0,256797583;5,114833837;0,256797583;0,027190332;2,377643505;0,051359517;0,003021148
São Roberto (MA);2017;2111672;229;1;1366,1;28,075;19,94104803;0,986899563;4,051139738;0,091703057;5,11131441;0,091703057;0,004366812;0,759825328;0,026200873;NA
Botumirim (MG);2017;3108503;300;0;782,55;22,9725;38,89563333;0,82;4,69148;0,263333333;5,103396667;0,263333333;0,11;2,913333333;0,033333333;0,096666667
Itabirinha (MG);2017;3131802;18;0;802,9;23,405;8,731611111;0,888888889;5,534833333;0,222222222;5,098111111;0,222222222;0;2,333333333;0;0
Jardim do Seridó (RN);2017;2405702;19;0;430,1;24,47;35,59210526;0,947368421;8,413842105;0,368421053;5,097578947;0,368421053;0,263157895;2,578947368;0;0
Barra (BA);2017;2902708;1759;0;627,68;25,75;16,4252672;0,986355884;1,774878908;0,143831723;5,083598067;0,143831723;0,060261512;3,415008528;0,007959068;0,000568505
Iapu (MG);2017;3129301;130;0;958,4;22,635;7,4442;0,907692308;6,0438;0,261538462;5,080746154;0,261538462;0,092307692;2,9;NA;0,223076923
Gongogi (BA);2017;2911501;32;0;1530;23,6;12,4076875;0,8125;2,74715625;0,21875;5,07596875;0,21875;0,0625;2,625;NA;0
João Lisboa (MA);2017;2105500;113;1;1514,866667;27,416667;21,73414159;0,92920354;2,353247788;0,123893805;5,072221239;0,123893805;0,088495575;2,460176991;0;0
Ibirataia (BA);2017;2912905;30;0;1383,2;23;11,49223333;0,966666667;2,1107;0,366666667;5,069533333;0,366666667;0,1;2,6;0;0
São José de Espinharas (PB);2017;2514404;53;0;635,9;25,62;48,51886792;0,641509434;7,509528302;0,150943396;5,050584906;0,150943396;0,169811321;2,698113208;NA;0,113207547
Jequitinhonha (MG);2017;3135803;342;0;675,65;22,9925;29,97048538;0,967836257;4,77305848;0,242690058;5,050239766;0,242690058;0,315789474;2,400584795;0,043859649;NA
Aracati (CE);2017;2301109;1054;0;875,9;27,803333;8,866732448;0,962049336;6,370825427;0,239089184;5,046231499;0,239089184;0,092030361;3,65085389;0,032258065;0
Cambuci (RJ);2017;3300902;25;0;812;23,2175;22,94952;0,8;9,27188;0,36;5,04476;0,36;0,4;2;NA;0
Olho d'Água das Flores (AL);2017;2705705;570;0;760,4;25,095;4,498101754;0,90877193;3,030626316;0,252631579;5,043694737;0,252631579;0,001754386;2,389473684;NA;0,154385965
Cardeal da Silva (BA);2017;2907004;77;0;1291,366667;25,566667;13,00592208;0,987012987;2,889948052;0,233766234;5,041428571;0,233766234;0,025974026;2,779220779;0,038961039;0
Padre Carvalho (MG);2017;3146255;47;0;734,5;22,72;16,23404255;0,574468085;2,396553191;0,255319149;5,028276596;0,255319149;0,063829787;1,893617021;0;0,042553191
Pedreiras (MA);2017;2108207;238;1;1672,9;28,19;4,81402521;0,966386555;1,698184874;0,18907563;5,017869748;0,18907563;0,029411765;2,113445378;0;0,012605042
Parnaguá (PI);2017;2207603;327;1;1007,133333;25,41;240,1485657;0,975535168;9,937204893;0,183486239;5,005776758;0,183486239;0,012232416;3,685015291;0,122324159;0,003058104
Macajuba (BA);2017;2919603;214;0;415,85;23,745;10,70113084;0,990654206;2,399700935;0,303738318;5,000649533;0,303738318;0,004672897;2,028037383;NA;0,004672897
Vitória da Conquista (BA);2017;2933307;1939;0;665,375;21,8125;15,07031356;0,959257349;3,817982981;0,281588448;4,994185147;0,281588448;0,04177411;2,651882414;0,039711191;0,012377514
Atalaia do Norte (AM);2017;1300201;877;0;2757,331707;27,277073;3,939160775;0,982896237;0,495633979;0,125427594;4,990799316;0,125427594;0,001140251;3,856328392;0;NA
Muqui (ES);2017;3203809;25;0;931,8;23,875;4,94816;0,84;6,31412;0,08;4,97384;0,08;0,04;2,32;NA;0,12
São José do Divino (PI);2017;2210052;188;0;881,3;28,61;23,40278723;0,962765957;4,150835106;0,180851064;4,949164894;0,180851064;0,090425532;1,70212766;NA;0,005319149
Passagem Franca do Piauí (PI);2017;2207751;290;0;1259,6;28,85;33,12600345;0,982758621;4,293848276;0,193103448;4,946858621;0,193103448;0,079310345;1,779310345;NA;NA
Arapiraca (AL);2017;2700300;1999;0;1464,8;25,14;2,555408704;0,968484242;4,340633817;0,211605803;4,940730865;0,211605803;0,027513757;2,936468234;0,014007004;0,034517259
Miguel Alves (PI);2017;2206209;2560;0;1375,25;28,66;7,632883984;0,98203125;2,284037109;0,14140625;4,935421094;0,14140625;0,023046875;2,887890625;0,012890625;0,000390625
Apiacá (ES);2017;3200508;17;0;931,8;23,0475;7,724823529;0,823529412;5,750882353;0,294117647;4,932588235;0,294117647;0,235294118;2,823529412;0,176470588;0,294117647
Sítio do Quinto (BA);2017;2930766;1274;0;710,9;25,06;10,87758556;0,950549451;4,951357143;0,185243328;4,932115385;0,185243328;0,003139717;2,526687598;0,082417582;0,001569859
Mulungu do Morro (BA);2017;2922052;1724;0;359,75;22,53;6,142604988;0,959396752;4,448567285;0,139791183;4,9117558;0,139791183;0,156032483;3,113689095;0,049883991;0,036542923
Sertânia (PE);2017;2614105;866;0;650,5;23,2975;26,84299076;0,969976905;3,98558776;0,252886836;4,911407621;0,252886836;0,12817552;2,368360277;0,011547344;0,046189376
Esplanada (BA);2017;2910602;1326;0;1094,5;25,62;4,233444947;0,941930618;2,579863499;0,180995475;4,88931825;0,180995475;0,023378582;2,623680241;0,013574661;0,000754148
São Francisco do Maranhão (MA);2017;2110906;396;1;1169,125;28,9575;27,84586869;0,941919192;3,243825758;0,181818182;4,885729798;0,181818182;0,005050505;2,446969697;0,015151515;0,060606061
Serra (ES);2017;3205002;9;0;1266,1;25,73;9,557777778;1;14,00866667;0,333333333;4,878111111;0,333333333;0,222222222;2,333333333;NA;0
Itaobim (MG);2017;3133303;213;0;574,4;22,8425;26,50312207;0,96713615;4,989;0,34741784;4,871084507;0,34741784;0,145539906;2,342723005;0,03286385;NA
Vila Valério (ES);2017;3205176;16;0;1175,3;25,94;9,30875;0,6875;14,7511875;0,25;4,8495625;0,25;0,6875;3;NA;0,125
Virgolândia (MG);2017;3171907;32;0;936,4;23,685;18,9616875;0,84375;11,12246875;0,3125;4,84884375;0,3125;0,03125;1,5;0;0
Pedra Preta (RN);2017;2409605;28;0;431,733333;26,23;17,29214286;1;3,9545;0,178571429;4,844821429;0,178571429;NA;4,035714286;0;NA
Senador Modestino Gonçalves (MG);2017;3165909;241;0;884,4;21,96;29,30542739;0,925311203;4,348834025;0,257261411;4,844315353;0,257261411;0,012448133;2,929460581;0,024896266;0,008298755
Igarapé0Miri (PA);2017;1503309;473;0;2761,15;27,9425;2,991484144;0,987315011;8,801942918;0,135306554;4,842968288;0,135306554;0,027484144;2,837209302;NA;NA
Lago do Junco (MA);2017;2105807;150;1;1654,6;28,14;8,088973333;0,926666667;1,025573333;0,106666667;4,838093333;0,106666667;0,006666667;2,58;NA;0
Serra do Navio (AP);2017;1600055;29;0;2040,311111;26,531111;48,37931034;0,965517241;2,00537931;0,137931034;4,837793103;0,137931034;0;3,379310345;0;NA
São Paulo do Potengi (RN);2017;2412609;71;0;683,5;25,465;26,44771831;0,676056338;6,163788732;0,338028169;4,836549296;0,338028169;0,112676056;2,183098592;NA;0,056338028
Valente (BA);2017;2933000;182;0;238,4;24,443333;39,07578022;0,747252747;7,046093407;0,434065934;4,834313187;0,434065934;0,06043956;2,021978022;0,049450549;NA
Santa Terezinha do Tocantins (TO);2017;1720002;15;1;1662,2;27,7;47,56106667;1;5,931533333;0,266666667;4,8302;0,266666667;0;4;0;0
Rodolfo Fernandes (RN);2017;2411007;20;0;665,6;26,84;79,075;0,9;7,4213;0,2;4,8183;0,2;0;4,25;NA;0,45
Pingo d'Água (MG);2017;3150539;64;0;958,4;21,98;25,7685;0,953125;15,23925;0,328125;4,8116875;0,328125;0;2,953125;0,125;0,015625
Presidente Médici (MA);2017;2109239;29;0;1886,6;27,75;39,46551724;0,965517241;2,704793103;0,172413793;4,805758621;0,172413793;0;1,862068966;0;0
Colares (PA);2017;1502608;408;0;2969,1;27,505;2,567360294;0,977941176;1,716642157;0,105392157;4,801840686;0,105392157;0,022058824;3,924019608;NA;NA
Curral de Dentro (MG);2017;3120870;132;0;632,5;22,28;29,97109091;0,674242424;10,5315303;0,28030303;4,795340909;0,28030303;0,166666667;2,462121212;0,045454545;NA
Nova Ibiá (BA);2017;2922755;29;0;1236,4;23,065;4,517448276;0,931034483;3,977310345;0,24137931;4,779793103;0,24137931;0,103448276;2,827586207;0;0
Porto Rico do Maranhão (MA);2017;2109056;266;0;1818,7;27,97;1,096165414;1;1,164981203;0,097744361;4,77743609;0,097744361;0;2,473684211;0;NA
Pojuca (BA);2017;2925204;208;0;1144,6;25,04;13,13285096;0,995192308;4,373182692;0,331730769;4,753927885;0,331730769;0,125;2,6875;0,028846154;0
Itaboraí (RJ);2017;3301900;77;0;950,25;23,47;10,81362338;0,896103896;13,70854545;0,350649351;4,741909091;0,350649351;0,051948052;1,909090909;NA;NA
Benevides (PA);2017;1501501;129;0;2959,8;27,44;6,283534884;0,968992248;0,915689922;0,131782946;4,72255814;0,131782946;0,015503876;1,503875969;NA;0
Carrasco Bonito (TO);2017;1703891;48;1;1811,25;28,185;5,74125;1;2,040145833;0,104166667;4,718708333;0,104166667;0,020833333;2,125;0;NA
Ituaçu (BA);2017;2917201;505;0;511,533333;23,27;13,34824356;0,96039604;4,36889505;0,217821782;4,718689109;0,217821782;0,489108911;2,38019802;0,005940594;0,099009901
Angical (BA);2017;2901403;155;1;744,85;25,755;23,98670323;0,974193548;7,331329032;0,251612903;4,707445161;0,251612903;0,04516129;2,883870968;NA;0,019354839
Luislândia (MG);2017;3138682;81;0;859,2;24,75;35,03269136;0,975308642;12,58460494;0,345679012;4,704567901;0,345679012;0,074074074;3,061728395;0,074074074;0,012345679
Itaeté (BA);2017;2915007;586;0;412,25;22,8225;22,2064727;0,793515358;4,004389078;0,264505119;4,695472696;0,264505119;0,194539249;2,365187713;0,032423208;0
Caiçara do Rio do Vento (RN);2017;2401909;4;0;469,25;25,73;543,15;0;17,464;0,5;4,69075;0,5;0;2,75;NA;0
Dores do Rio Preto (ES);2017;3202009;95;0;1127,6;20,695;6,701663158;0,768421053;11,50509474;0,105263158;4,677957895;0,105263158;0;3,010526316;0,126315789;0,126315789
Senador Elói de Souza (RN);2017;2413102;244;0;683,5;25,465;12,79297131;0,930327869;5,247577869;0,18852459;4,65542623;0,18852459;0,114754098;2,786885246;NA;0,008196721
Centro do Guilherme (MA);2017;2103158;153;0;1884,333333;27,503333;32,86329412;0,993464052;0,841954248;0,098039216;4,654019608;0,098039216;0;4,692810458;0;0
Canavieira (PI);2017;2202251;210;0;985,1;28,6925;64,30045238;0,933333333;2,669847619;0,257142857;4,648047619;0,257142857;0,042857143;2,295238095;0,047619048;NA
Berilo (MG);2017;3106507;446;0;767,6;23,28;16,21278027;0,901345291;3,43632287;0,188340807;4,647098655;0,188340807;0,134529148;2,228699552;NA;0,192825112
Altos (PI);2017;2200400;572;0;1364,25;28,8575;15,45202448;0,958041958;4,273202797;0,232517483;4,63833042;0,232517483;0,076923077;2,723776224;0,024475524;0,01048951
Matões do Norte (MA);2017;2106631;471;1;1742,6;28,27;29,9269724;0,983014862;0,983314225;0,095541401;4,637687898;0,095541401;0,002123142;1,464968153;0,016985138;0
Trairi (CE);2017;2313500;960;0;923,1;28,11;6,852980208;0,961458333;3,76803125;0,24375;4,632596875;0,24375;0,017708333;4,163541667;0,004166667;0
Salgado (SE);2017;2806206;844;0;1133,55;25,595;3,799819905;0,930094787;4,849221564;0,21563981;4,625773697;0,21563981;0,048578199;2,191943128;0,028436019;0,002369668
Santa Isabel do Rio Negro (AM);2017;1303601;758;0;2392,576316;26,717105;0,573560686;0,978891821;1,624790237;0,12005277;4,612002639;0,12005277;0,001319261;3,51055409;0;NA
São João do Manhuaçu (MG);2017;3162559;18;0;961,7;20,33;3,186333333;0,833333333;7,443833333;0,222222222;4,611944444;0,222222222;0;2,444444444;0,722222222;0,166666667
Presidente Vargas (MA);2017;2109304;617;1;1653,2;28,18;2,795658023;0,935170178;1,184867099;0,10534846;4,5960859;0,10534846;0,004862237;2,53808752;0;NA
Dom Silvério (MG);2017;3122702;49;0;1032,4;21,08;22,16187755;0,836734694;7,967857143;0,306122449;4,592244898;0,306122449;0,081632653;2,408163265;NA;0,102040816
Cedro (PE);2017;2604304;164;0;662,8;25,83;6,510762195;0,926829268;4,044109756;0,237804878;4,591420732;0,237804878;0,146341463;2,201219512;0,067073171;0,006097561
Marizópolis (PB);2017;2509156;60;0;650,6;26,43;6,825483333;0,7;9,919466667;0,2;4,590016667;0,2;0,266666667;1,966666667;NA;0,016666667
Mesquita (MG);2017;3141702;102;0;958,4;22,28;14,62847059;0,931372549;5,298303922;0,411764706;4,586137255;0,411764706;0,098039216;2,205882353;0;0,107843137
São Luís Gonzaga do Maranhão (MA);2017;2111409;324;1;1672,9;28,22;11,72132407;0,975308642;2,697824074;0,191358025;4,557966049;0,191358025;0,009259259;2,216049383;NA;0,037037037
Araruama (RJ);2017;3300209;137;0;955,3;24,17;10,94062044;0,868613139;6,179576642;0,313868613;4,54379562;0,313868613;0,116788321;1,766423358;0,102189781;0
Ibicuí (BA);2017;2912301;165;0;1254,7;22,676667;15,91084848;0,975757576;1,684987879;0,363636364;4,533036364;0,363636364;0,2;1,793939394;0;0
Tabatinga (AM);2017;1304062;1375;0;2431;26,7225;1,411296727;0,909818182;2,022472727;0,095272727;4,529869091;0,095272727;0,007272727;4,837090909;0;0
Imbé de Minas (MG);2017;3130556;44;0;922,4;22,115;7,802340909;0,863636364;5,919431818;0,272727273;4,526272727;0,272727273;0,068181818;3,204545455;0;0,022727273
Água Doce do Norte (ES);2017;3200169;71;0;1010;24,065;8,645464789;0,971830986;7,436028169;0,14084507;4,519056338;0,14084507;0,183098592;2,028169014;0;0
Cônego Marinho (MG);2017;3117836;303;0;741,6;25,8875;26,61577558;0,99009901;2,177930693;0,227722772;4,511211221;0,227722772;0,01320132;2,702970297;0,02310231;0,00660066
